"info__year","info__version","info__description","info__contributor","info__url","info__date_created","licenses__id","licenses__url","licenses__name","categories__id","categories__name","categories__supercategory","images__id","images__license","images__file_name","images__height","images__width","images__date_captured","annotations__id","annotations__image_id","annotations__category_id","annotations__bbox__001","annotations__bbox__002","annotations__bbox__003","annotations__bbox__004","annotations__area","annotations__iscrowd"
"","","","","","","","","","","","","872","1","istockphoto-171302868-612x612_jpeg.rf.a9f859600332a3e8d49425ab4e9cfedb.jpg","408","612","2022-12-09T13:35:51+00:00","872","302","1","87","145","18.82","54.62","1027.948","0"
"","","","","","","","","","","","","873","1","s_252_jpg.rf.a6024cf985bc22660df9ac4ad255f271.jpg","124","166","2022-12-09T13:35:51+00:00","873","303","4","161","1","255","277","70635","0"
"","","","","","","","","","","","","874","1","c_443_jpg.rf.a68d54483317fa9eb3c3334db44ee2a6.jpg","320","480","2022-12-09T13:35:51+00:00","874","304","2","181","75","143.46","360","51645.6","0"
"","","","","","","","","","","","","875","1","two-cheerful-elderly-tourists-taking-selfies-outdoors-merry-aged-women-photographing-herself-her-husband-smartphone-196185943_jpeg.rf.a9a5860dfb41fa9966f652ff6919b457.jpg","533","800","2022-12-09T13:35:51+00:00","875","304","2","332","35","123.43","327.14","40378.89","0"
"","","","","","","","","","","","","876","1","c_318_jpg.rf.aa7fd7daef19ff111637360a3c72ddd8.jpg","252","480","2022-12-09T13:35:51+00:00","876","305","1","208","185","134.59","217.06","29214.105","0"
"","","","","","","","","","","","","877","1","old-couple-walks-pedestrian-crossing-94040805_jpeg.rf.a9b94910a815cbac9fa1226e18813a08.jpg","900","601","2022-12-09T13:35:51+00:00","877","305","1","314","169","113.39","191.76","21743.666","0"
"","","","","","","","","","","","","878","1","quality-life-impairment-concept-positive-disabled-black-guy-wheelchair-crossing-city-street-handicapped-young-man-going-220325598_jpeg.rf.a95e52c323f478c0e62e66c141cd4a08.jpg","533","800","2022-12-09T13:35:51+00:00","878","305","3","109","122","77.57","227.06","17613.044","0"
"","","","","","","","","","","","","879","1","gettyimages-1135345238-612x612_jpg.rf.ab6fe3dc1c2b205186a5a7676d7da8a0.jpg","408","612","2022-12-09T13:35:51+00:00","879","305","3","0","101","93.1","273.53","25465.643","0"
"","","","","","","","","","","","","880","1","s_14_jpg.rf.aa0e0d29901ea949c2fdaa24ff90e940.jpg","800","1200","2022-12-09T13:35:51+00:00","880","306","3","488","181","32.34","78.75","2546.775","0"
"","","","","","","","","","","","","881","1","c_164_jpg.rf.a9572688893f19535f08622676f324a1.jpg","183","276","2022-12-09T13:35:51+00:00","881","306","1","470","201","55.46","78.75","4367.475","0"
"","","","","","","","","","","","","882","1","istockphoto-1316723843-612x612_jpeg.rf.a94c399fa9336bc511f02a3fec503285.jpg","408","612","2022-12-09T13:35:51+00:00","882","307","1","324","215","36.94","60","2216.4","0"
"","","","","","","","","","","","","883","1","istockphoto-1165715857-612x612_jpeg.rf.a989b4aa8e878ac5ebc53d788f1bd4f9.jpg","408","612","2022-12-09T13:35:51+00:00","883","307","2","351","177","57.52","101.18","5819.874","0"
"","","","","","","","","","","","","884","1","old-woman-crosses-pedestrian-crossing-help-rollator-walker-218744868_jpeg.rf.ab7aff5c4e4835059288b0d3efac0ef0.jpg","534","800","2022-12-09T13:35:51+00:00","884","307","2","167","132","52.86","168.24","8893.166","0"
"","","","","","","","","","","","","885","1","istockphoto-866995358-612x612_jpeg.rf.a94031a7a5e66cc319ed76cde251c319.jpg","449","612","2022-12-09T13:35:51+00:00","885","307","2","125","148","60.51","150.59","9112.201","0"
"","","","","","","","","","","","","886","1","gettyimages-907069820-612x612_jpg.rf.ab06953a88e6806d0936e8f9504f9051.jpg","428","612","2022-12-09T13:35:51+00:00","886","307","2","63","126","64.05","190","12169.5","0"
"","","","","","","","","","","","","887","1","c_60_jpg.rf.abe177843fa5c75332cce06b9da05d75.jpg","279","480","2022-12-09T13:35:51+00:00","887","307","3","20","188","31.72","80.59","2556.315","0"
"","","","","","","","","","","","","888","1","None1490_jpg.rf.a839236d96d3fbff6f0294b623b6aa5b.jpg","407","306","2022-12-09T13:35:51+00:00","888","307","3","564","180","37.47","80","2997.6","0"
"","","","","","","","","","","","","889","1","None2124_jpg.rf.abfd108726de8913dcd2dfd0fe6b714b.jpg","263","600","2022-12-09T13:35:51+00:00","889","307","3","223","218","13.45","24.83","333.963","0"
"","","","","","","","","","","","","890","1","istockphoto-669677254-612x612_jpg.rf.ac0ab96cf64e5a7eb46c61ca6880c50f.jpg","521","612","2022-12-09T13:35:51+00:00","890","308","3","175","101","68.03","208.13","14159.084","0"
"","","","","","","","","","","","","891","1","istockphoto-1398858516-612x612_jpeg.rf.ab687ecc2ae2e7effb4ff5a803ff8c23.jpg","408","612","2022-12-09T13:35:51+00:00","891","308","3","427","139","51.02","51.3","2617.326","0"
"","","","","","","","","","","","","892","1","c_114_jpg.rf.ac6f169d84088badb06c5a7c13cee73a.jpg","283","480","2022-12-09T13:35:51+00:00","892","308","3","6","114","17.46","34.32","599.227","0"
"","","","","","","","","","","","","893","1","s_289_jpg.rf.ac92eeb45539aab7e7ac12b7c8c81c63.jpg","155","214","2022-12-09T13:35:51+00:00","893","308","3","281","136","15.5","20.74","321.47","0"
"","","","","","","","","","","","","894","1","c_123_jpg.rf.ad4a7c9837b6d7febaa701cf33c3b088.jpg","320","480","2022-12-09T13:35:51+00:00","894","308","3","255","136","12.6","22.58","284.508","0"
"","","","","","","","","","","","","895","1","istockphoto-1309265621-612x612_jpeg.rf.addd034036fad8ea0d0b13f10f74456a.jpg","408","612","2022-12-09T13:35:51+00:00","895","309","4","221","100","214","258","55212","0"
"","","","","","","","","","","","","896","1","istockphoto-487584718-612x612_jpeg.rf.ad19326a515409ccdd8acc4555605f43.jpg","408","612","2022-12-09T13:35:51+00:00","896","310","4","125","46","47.11","119.11","5611.272","0"
"","","","","","","","","","","","","897","1","istockphoto-1353563088-612x612_jpeg.rf.ab3472adae207e61ffaee083b3d6cc3b.jpg","612","408","2022-12-09T13:35:51+00:00","897","310","2","175","39","40.21","124.86","5020.621","0"
"","","","","","","","","","","","","898","1","s_195_jpg.rf.adaca479d6f0aff2506b00eaded8282f.jpg","157","130","2022-12-09T13:35:51+00:00","898","310","2","217","54","43.17","111.08","4795.324","0"
"","","","","","","","","","","","","899","1","istockphoto-1002695558-612x612_jpeg.rf.adfc7bcb5d3da3806f6630e8715b9348.jpg","408","612","2022-12-09T13:35:51+00:00","899","311","4","13","118","281","305.12","85738.72","0"
"","","","","","","","","","","","","900","1","istockphoto-1411368509-612x612_jpeg.rf.aeb4f06a4b14d99a9208787821f0967e.jpg","408","612","2022-12-09T13:35:51+00:00","900","311","2","128","0","140.49","396.98","55771.72","0"
"","","","","","","","","","","","","901","1","milan-wheelchair-accessible-tours_jpeg.rf.ae2df4d8ca3ba4c4525f58040ec30a02.jpg","600","1400","2022-12-09T13:35:51+00:00","901","312","1","463","191","281","380","106780","0"
"","","","","","","","","","","","","902","1","None1353_jpg.rf.ae7f6a135fbb654a81dafd9f2740d6fb.jpg","1024","682","2022-12-09T13:35:51+00:00","902","313","4","297","138","137.36","240","32966.4","0"
"","","","","","","","","","","","","903","1","s_21_jpg.rf.ae528f8bd653f02741cc02cf1cfaeb43.jpg","689","1000","2022-12-09T13:35:51+00:00","903","314","4","94","17","119","139.67","16620.73","0"
"","","","","","","","","","","","","904","1","c_68_jpg.rf.aea158e156bc4b9f563c6df00066300c.jpg","192","262","2022-12-09T13:35:51+00:00","904","315","4","71","26","84.3","116.22","9797.346","0"
"","","","","","","","","","","","","905","1","c_22_jpg.rf.af157ce6fc943937f970f6035b0b7b45.jpg","130","386","2022-12-09T13:35:51+00:00","905","316","1","216","37","184.58","370.94","68468.105","0"
"","","","","","","","","","","","","906","1","124_jpg.rf.af64a8dffc805fbcd64d5429d48bf06a.jpg","320","326","2022-12-09T13:35:51+00:00","906","316","3","96","71","75.81","222.35","16856.354","0"
"","","","","","","","","","","","","907","1","231_jpg.rf.aef8908919831f0aaaf2cab9f666b14f.jpg","152","332","2022-12-09T13:35:51+00:00","907","316","1","169","135","51.09","133.53","6822.048","0"
"","","","","","","","","","","","","908","1","eg55rh6hj5_jpeg.rf.b01a34d1262d3dd96480c7a4ec265eaf.jpg","192","262","2022-12-09T13:35:51+00:00","908","317","1","2","62","110.3","224.29","24739.187","0"
"","","","","","","","","","","","","909","1","running-couple-together-bridge-600w-1544633774_jpg.rf.b046e34876605ece49569429b74404f6.jpg","418","600","2022-12-09T13:35:51+00:00","909","317","1","130","68","58.5","217.62","12730.77","0"
"","","","","","","","","","","","","910","1","c_95_jpg.rf.ad8b8458f8fd94129ecd5390fcce5553.jpg","320","480","2022-12-09T13:35:51+00:00","910","317","1","143","86","113.37","210","23807.7","0"
"","","","","","","","","","","","","911","1","None1356_jpg.rf.b0418084e4b6fa362aaa23857ea612de.jpg","270","480","2022-12-09T13:35:51+00:00","911","317","1","259","66","90.36","237.62","21471.343","0"
"","","","","","","","","","","","","912","1","s_84_jpg.rf.aefe270f59b6ada84035d73138a79897.jpg","319","299","2022-12-09T13:35:51+00:00","912","317","1","354","83","75.58","229.52","17347.122","0"
"","","","","","","","","","","","","913","1","blind-man-people-disability-person-600w-2227410143_jpg.rf.b08df6f87aab0af96b378f0e638ad8c3.jpg","419","600","2022-12-09T13:35:51+00:00","913","318","4","111","27","35.06","95.81","3359.099","0"
"","","","","","","","","","","","","914","1","None1259_jpg.rf.b1193b0dce1a238418e18ebb526a122a.jpg","280","420","2022-12-09T13:35:51+00:00","914","318","2","142","29","26.12","89.76","2344.531","0"
"","","","","","","","","","","","","915","1","c_230_jpg.rf.b1a9190f25aa364919f7cc65d9ea51c8.jpg","320","480","2022-12-09T13:35:51+00:00","915","319","1","166","126","99.9","187.65","18746.235","0"
"","","","","","","","","","","","","916","1","elderly-woman-crossing-road-using-crosswalk-shopping-mall-elderly-woman-crossing-road-using-crosswalk-shopping-mall-208946852_jpeg.rf.b09d9db5fb5360fb72c9a4a6f33a8eba.jpg","712","1600","2022-12-09T13:35:51+00:00","916","319","3","477","82","91.66","142.51","13062.467","0"
"","","","","","","","","","","","","917","1","c_74_jpg.rf.af0daac162e2bff6561351fb5053bff4.jpg","183","275","2022-12-09T13:35:51+00:00","917","320","3","485","196","132.53","291.11","38580.808","0"
"","","","","","","","","","","","","918","1","poor-humpback-old-man-walking-exotic-asian-street-thailand-55650321_jpeg.rf.ae10d3663fcaf3598652ea581804b7ad.jpg","531","800","2022-12-09T13:35:51+00:00","918","320","1","357","233","103.15","295.56","30487.014","0"
"","","","","","","","","","","","","919","1","couple-running-on-stairs-city-600w-1751620919_jpg.rf.b0b5763a32d2af45b7e0d4c1cfba9bc4.jpg","420","600","2022-12-09T13:35:51+00:00","919","320","1","416","272","119.8","321.11","38468.978","0"
"","","","","","","","","","","","","920","1","s_229_jpg.rf.aebe8cc22b9fd88d7865bca8bae4cddd.jpg","1390","949","2022-12-09T13:35:51+00:00","920","320","1","208","279","123.18","285.56","35175.281","0"
"","","","","","","","","","","","","921","1","c_248_jpg.rf.ae3b027d2c72ab270c4bd4fe970b97fb.jpg","240","480","2022-12-09T13:35:51+00:00","921","320","1","594","209","290.83","508.89","148000.479","0"
"","","","","","","","","","","","","922","1","s_201_jpg.rf.b293f71120f5a88d3b8e46916607348e.jpg","155","157","2022-12-09T13:35:51+00:00","922","321","4","196","22","176.36","359","63313.24","0"
"","","","","","","","","","","","","923","1","s_505_jpg.rf.b0a181e75d7d5abd649c633dba1a2094.jpg","1200","1200","2022-12-09T13:35:51+00:00","923","322","2","42","43","241","365","87965","0"
"","","","","","","","","","","","","924","1","303_jpeg.rf.aee52e0cc867bf8e7a03ae6278aec57e.jpg","183","275","2022-12-09T13:35:51+00:00","924","323","4","381","0","230.95","537","124020.15","0"
"","","","","","","","","","","","","925","1","tel-aviv-israel-october-22-600w-1209231289_jpg.rf.b2f878b858e3606f3dea0fd2e23882ca.jpg","470","600","2022-12-09T13:35:51+00:00","925","323","3","58","18","196.8","519.31","102200.208","0"
"","","","","","","","","","","","","926","1","Elderly-Bustop_jpeg.rf.b23e1ee8e11b904972ba6eab1da3ed2a.jpg","424","640","2022-12-09T13:35:51+00:00","926","324","3","536","236","75.91","170.59","12949.487","0"
"","","","","","","","","","","","","927","1","19_jpg.rf.b2344b92b056ab8bb1d21ecd7f00814a.jpg","259","194","2022-12-09T13:35:51+00:00","927","324","3","328","245","41.06","103.53","4250.942","0"
"","","","","","","","","","","","","928","1","madrid-spain-january-old-woman-walking-snow-rio-park-filomena-snowstorm-207613128_jpeg.rf.b32361253a959c4f95311c5cc86212d4.jpg","533","800","2022-12-09T13:35:51+00:00","928","324","3","270","214","41.07","132.94","5459.846","0"
"","","","","","","","","","","","","929","1","d_350_jpg.rf.b19aabaab0ca4d043ec5b7fd05219f52.jpg","408","612","2022-12-09T13:35:51+00:00","929","324","3","171","224","61.09","135.29","8264.866","0"
"","","","","","","","","","","","","930","1","c_32_jpg.rf.b243e382ac45f74f6e2ea59d693502a9.jpg","319","480","2022-12-09T13:35:51+00:00","930","324","3","109","226","51.11","139.41","7125.245","0"
"","","","","","","","","","","","","931","1","None2128_jpg.rf.b1e6329d5e304fe3b6ffb78f6e858a24.jpg","300","200","2022-12-09T13:35:51+00:00","931","324","3","229","236","19.06","55.87","1064.882","0"
"","","","","","","","","","","","","932","1","istockphoto-537433784-612x612_jpeg.rf.b23e951ce8329cc32bacfb50675423f9.jpg","393","612","2022-12-09T13:35:51+00:00","932","324","3","150","236","14.14","51.4","726.796","0"
"","","","","","","","","","","","","933","1","c_16_jpg.rf.b1db5234ff8f7b10aa782b16ae23fea1.jpg","183","275","2022-12-09T13:35:51+00:00","933","324","3","158","239","19.2","58.79","1128.768","0"
"","","","","","","","","","","","","934","1","s_231_jpg.rf.b10dc7a6520b33a86ccf089aafed4669.jpg","180","252","2022-12-09T13:35:51+00:00","934","324","3","310","242","18.87","56.73","1070.495","0"
"","","","","","","","","","","","","935","1","istockphoto-1065421334-612x612_jpeg.rf.b1a0edd29b21c01e3767f4441564a57c.jpg","408","612","2022-12-09T13:35:51+00:00","935","325","1","125","41","172.93","270","46691.1","0"
"","","","","","","","","","","","","936","1","c_141_jpg.rf.b443d3f60b0a38e41e2f7a3220038fb4.jpg","320","480","2022-12-09T13:35:51+00:00","936","326","2","82","33","34.38","117.82","4050.652","0"
"","","","","","","","","","","","","937","1","istockphoto-482330158-612x612_jpeg.rf.b26fa136e7cbef09178fef1b09e1e507.jpg","408","612","2022-12-09T13:35:51+00:00","937","326","2","40","14","42.24","133.86","5654.246","0"
"","","","","","","","","","","","","938","1","images-7-_jpeg.rf.b480de40cddd4ee6c8ea8f558ffd34d1.jpg","183","275","2022-12-09T13:35:51+00:00","938","327","4","111","69","168.02","258.75","43475.175","0"
"","","","","","","","","","","","","939","1","download-2-_jpeg.rf.b267ff41b892bf641eb0dca4449f91bd.jpg","836","1486","2022-12-09T13:35:51+00:00","939","327","2","265","34","104.87","308.13","32313.593","0"
"","","","","","","","","","","","","940","1","d_315_jpg.rf.b4c5f4be71836ca500deaf26dcb172c6.jpg","408","612","2022-12-09T13:35:51+00:00","940","328","1","100","84","101.79","256.25","26083.688","0"
"","","","","","","","","","","","","941","1","None1225_jpg.rf.b4c65aa47049b461ace5c115db24d084.jpg","533","800","2022-12-09T13:35:51+00:00","941","328","1","210","77","114.26","255.63","29208.284","0"
"","","","","","","","","","","","","942","1","istockphoto-1326235477-612x612_jpeg.rf.b4fead15002329526d5417563ad3c075.jpg","408","612","2022-12-09T13:35:51+00:00","942","329","2","186","92","101.49","206.17","20924.193","0"
"","","","","","","","","","","","","943","1","None1617_jpg.rf.b384277004649c3c998b78e33b25efa4.jpg","280","388","2022-12-09T13:35:51+00:00","943","329","3","69","67","107.32","228.7","24544.084","0"
"","","","","","","","","","","","","944","1","d_379_jpg.rf.b481f46173ed301e87f3cb59b57e46d0.jpg","408","612","2022-12-09T13:35:51+00:00","944","329","3","315","99","81.61","200","16322","0"
"","","","","","","","","","","","","945","1","s_31_jpg.rf.b588ec12b50e2c214ecc0153c8ad4a4e.jpg","358","481","2022-12-09T13:35:51+00:00","945","330","1","100","29","259","233","60347","0"
"","","","","","","","","","","","","946","1","gettyimages-84503128-612x612_jpg.rf.b5cdf59607d6a189f1fb3fc3377cd66e.jpg","612","408","2022-12-09T13:35:51+00:00","946","331","3","759","313","176.72","287","50718.64","0"
"","","","","","","","","","","","","947","1","s_309_jpg.rf.b483d4e3f2161955d93800bf824f2826.jpg","161","242","2022-12-09T13:35:51+00:00","947","331","3","600","356","117.77","227","26733.79","0"
"","","","","","","","","","","","","948","1","istockphoto-1202310297-612x612_jpg.rf.b513599ce3fd9703b3fdfd6b28e7d217.jpg","408","612","2022-12-09T13:35:51+00:00","948","331","3","324","346","101.84","268","27293.12","0"
"","","","","","","","","","","","","949","1","zagreb-croatia-12052018-poverty-struck-600w-1251158998_jpg.rf.b46d91095c4c9cd134c74bccd9154e6e.jpg","420","600","2022-12-09T13:35:51+00:00","949","331","3","467","424","42.82","97","4153.54","0"
"","","","","","","","","","","","","950","1","gettyimages-78057653-612x612_jpg.rf.b6d3a947fbbe8611d87b6d3ff7540c9b.jpg","612","406","2022-12-09T13:35:51+00:00","950","331","1","45","362","105.91","267","28277.97","0"
"","","","","","","","","","","","","951","1","s_290_jpg.rf.b484dc4c94b313b8d3b35ee30f6c2b3c.jpg","177","266","2022-12-09T13:35:51+00:00","951","331","1","156","363","86.88","264","22936.32","0"
"","","","","","","","","","","","","952","1","54hg5h4hweh_jpeg.rf.b6b48296401143b50798f0e708fe0a52.jpg","183","275","2022-12-09T13:35:51+00:00","952","331","3","548","420","48.8","93.64","4569.632","0"
"","","","","","","","","","","","","953","1","c_167_jpg.rf.b6f2a6d31890bb687e249f0c5d93e9ba.jpg","320","480","2022-12-09T13:35:51+00:00","953","331","3","246","395","75.51","150.69","11378.602","0"
"","","","","","","","","","","","","954","1","istockphoto-1400462794-612x612_jpeg.rf.b646fdd9accd9a78c86eaf7e0043594c.jpg","612","408","2022-12-09T13:35:51+00:00","954","331","3","770","435","29.81","71.59","2134.098","0"
